ASIN,ID,TOPIC,RATEABLE,SENTIMENT SCORE,SNIPPET,SUBTOPICS,QUESTION,ANSWER,QA SCORE,NOUNS,ADJECTIVES,VERBS
B087DH51VB,R8Y1837C0CJ21,mobile,FALSE,0.009642501,the pairing with the mobile is quick,"{""mobile"": 0.009642500709205942}",,,,[],[],[]
B087DH51VB,R8Y1837C0CJ21,ear phone,TRUE,0.921836728,"the first thing to consider is that, people who buy this are those who do not want the silicon tipped in-ear type ear phones","{""ear phone"": 0.9218367279097217}",what's good about ear phone?,silicon tipped in-ear type ear phones,0.013383408,"['silicon', 'ear', 'type', 'ear', 'phones']",[],['tipped']
B087DH51VB,R8Y1837C0CJ21,month,FALSE,0.004916078,i have used it for more than a month and my experience has been good,"{""month"": 0.004916078143944569}",,,,[],[],[]
B087DH51VB,R8Y1837C0CJ21,ear type tws,FALSE,0.026087666,i already have an in ear type tws and was looking for something more comfortable to wear for a long time and better while taking calls,"{""ear type tws"": 0.026087666335104925}",,,,[],[],[]
B087DH51VB,R8Y1837C0CJ21,movie,FALSE,0.870881376,sound clarity is really good and it is good for watching movies or listening to music,"{""movie"": 0.870881376133152}",what's good about movie?,sound clarity,0.298517823,['clarity'],['sound'],[]
B087DH51VB,R13UPUTYERV7LT,connectivity,TRUE,0.474450111,fit is very comfortable but i would b very scared of losing them in a local crowded train each ear bud can connect to a single device independently such that both may be used simultaneously with respective devices... but both cannot connect to 2 devices simultaneously almost a deal breaker is one cannot even control to skip to next or previous track,"{""connect"": 0.47445011129794945}",what's good about connect?,both may be used simultaneously with respective devices,0.164438397,['devices'],['respective'],"['may', 'used']"
B087DH51VB,R1VTKDV7XCJ3G7,item,FALSE,-0.840561472,shows connecting problem frequently and does not pair with two items togethet,"{""item"": -0.8405614720193222}",what's bad about item?,does not pair with two items,0.018756583,['items'],[],['pair']
B087DH51VB,R8Y1837C0CJ21,bass,TRUE,-0.448715066,"so, there is no point in comparing the bass or sound quality or volume with those... if you want an earpod with heavy bass and high volume, and also if you expect it to stick to your ear when you go running or when you fall down, do not buy this","{""bass"": -0.4487150663444506}",what's bad about bass?,heavy bass and high volume,0.029499009,"['bass', 'volume']","['heavy', 'high']",[]
B087DH51VB,R8Y1837C0CJ21,listening,FALSE,0.967329073,sound clarity is really good and it is good for watching movies or listening to music,"{""listening"": 0.9673290730795787}",what's good about listening?,sound clarity,0.309559166,['clarity'],['sound'],[]
B087DH51VB,R8Y1837C0CJ21,sound quality,TRUE,-0.962242667,"so, there is no point in comparing the bass or sound quality or volume with those","{""sound quality"": -0.9622426668255359}",what's bad about sound quality?,volume,0.023911327,['volume'],[],[]
B087DH51VB,R1ZDU2M66F1TK2,sound quality,TRUE,0.998106529,"sound is good, clear audio","{""sound"": 0.9981065292050548}",what's good about sound?,clear audio,0.739070475,"['clear', 'audio']",[],[]
B087DH51VB,RAR1CPERUGGJ4,purchase,FALSE,-0.983268207,"bought 2 of the buds and am using one for music from my tablet and the other is connected to my phone and i use it to hear audio books from the kindle app, great sound quality and cannot ask for more at this price","{""bought"": -0.9832682064605274}",what's bad about bought?,great sound quality and cannot ask for more at this price,0.004390747,"['quality', 'price']","['great', 'sound', 'more']","['can', 'ask']"
B087DH51VB,RLYS0CMT5JQZ2,quality,TRUE,-0.998358465,sound is not good when u travel quality of sound is pathetic,"{""quality"": -0.998358464531665}",what's bad about quality?,sound is not good when u travel quality of sound is pathetic,0.230060518,"['sound', 'travel', 'quality', 'sound']","['good', 'pathetic']",[]
B087DH51VB,R36GODNQPNIK82,ear phone,TRUE,0.002729071,i am not sure what to say as this is the first time i am using this type of ear phones,"{""ear phone"": 0.0027290713427468027}",,,,[],[],[]
B087DH51VB,R1ZDU2M66F1TK2,colour,FALSE,0.048150614,instant connect but colour is mat white is so,"{""colour"": 0.048150614194826274}",,,,[],[],[]
B087DH51VB,R11D2FUXAE4RDN,item,FALSE,0.896441125,local ear buds are packing in mi box after replacing one time i got duplicate item again charger is not available,"{""item"": 0.8964411250069941}",what's good about item?,charger is not available,0.071620136,['charger'],['available'],[]
B087DH51VB,RAR1CPERUGGJ4,phone,TRUE,-0.854106924,"bought 2 of the buds and am using one for music from my tablet and the other is connected to my phone and i use it to hear audio books from the kindle app, great sound quality and cannot ask for more at this price","{""phone"": -0.8541069238851215}",what's bad about phone?,great sound quality and cannot ask for more at this price,0.00067604,"['quality', 'price']","['great', 'sound', 'more']","['can', 'ask']"
B087DH51VB,RAR1CPERUGGJ4,kindle,FALSE,0.022756059,"bought 2 of the buds and am using one for music from my tablet and the other is connected to my phone and i use it to hear audio books from the kindle app, great sound quality and cannot ask for more at this price","{""kindle"": 0.022756058572779736}",,,,[],[],[]
B087DH51VB,R8MH8137SLMDW,quality,TRUE,0.004031831,quality is just ok,"{""quality"": 0.004031831300177119}",,,,[],[],[]
B087DH51VB,RLYS0CMT5JQZ2,person,TRUE,-0.863082188,there is no noise cancellation function because when u r outside other side person was not hearing your voice,"{""person"": -0.8630821877436303}",what's bad about person?,person was not hearing your voice,0.418531269,"['person', 'voice']",[],['hearing']
B087DH51VB,R11D2FUXAE4RDN,packaging,FALSE,0.008874541,local ear buds are packing in mi box after replacing one time i got duplicate item again charger is not available,"{""packing"": 0.008874540607827663}",,,,[],[],[]
B087DH51VB,RHAGKONH0QZRH,gaming,FALSE,-0.901288051,"not good for music, gaming or calling","{""gaming"": -0.9012880514278228}",what's bad about gaming?,not good for music,0.047609229,['music'],['good'],[]
B087DH51VB,R2U68BWERTYNI,time,FALSE,-0.981685456,this is worst wireless please do not go for it most of the times left ear phone will not work,"{""time"": -0.9816854559525152}",what's bad about time?,this is worst wireless,0.102647647,['wireless'],['worst'],[]
B087DH51VB,R2GL0C86O0GEF8,purchase,FALSE,0.998314559,must buy it,"{""buy"": 0.9983145584950732}",what's good about buy?,must buy it,0.028509781,[],[],"['must', 'buy']"
B087DH51VB,RAR1CPERUGGJ4,tablet,FALSE,0,"bought 2 of the buds and am using one for music from my tablet and the other is connected to my phone and i use it to hear audio books from the kindle app, great sound quality and cannot ask for more at this price","{""tablet"": 0.0}",,,,[],[],[]
B087DH51VB,R3K4TIP1WNOG2B,call,FALSE,-0.993112747,but little bit problem in voice call,"{""voice call"": -0.9931127471977648}",what's bad about voice call?,little bit problem,0.677444279,"['bit', 'problem']",['little'],[]
B087DH51VB,R11D2FUXAE4RDN,charge,TRUE,0,local ear buds are packing in mi box after replacing one time i got duplicate item again charger is not available,"{""charger"": 0.0}",,,,[],[],[]
B087DH51VB,R2U68BWERTYNI,ear phone,TRUE,-0.970303719,this is worst wireless please do not go for it most of the times left ear phone will not work,"{""ear phone"": -0.9703037192379333}",what's bad about ear phone?,ear phone will not work,0.285816193,['phone'],[],"['ear', 'will', 'work']"
B087DH51VB,RAR1CPERUGGJ4,ear bud,TRUE,0.00615868,"bought 2 of the buds and am using one for music from my tablet and the other is connected to my phone and i use it to hear audio books from the kindle app, great sound quality and cannot ask for more at this price","{""bud"": 0.006158680453154819}",,,,[],[],[]
B087DH51VB,RHAGKONH0QZRH,call,TRUE,0.938157935,"not good for music, gaming or calling","{""call"": 0.9381579348392353}",what's good about call?,"not good for music, gaming or calling",0.004018212,"['music', 'gaming']",['good'],['calling']
B087DH51VB,R1QWZVNEZ5VY9W,lhdc,FALSE,-0.951884168,"4 mic noise cancellation, lhdc are deal breaker for under 3k for a mi phone owner","{""lhdc"": -0.9518841679128829}",what's bad about lhdc?,deal breaker,0.034852315,"['deal', 'breaker']",[],[]
B087DH51VB,R1PY9Z50OZ9HOX,ear bud,TRUE,0.97862683,"not bad,the buds is a good item","{""bud"": 0.9786268295325984}",what's good about bud?,the buds is a good item,0.683724046,"['buds', 'item']",['good'],[]
B087DH51VB,RLYS0CMT5JQZ2,price,TRUE,-0.995497846,but overall its wastage of money & time,"{""money"": -0.9954978454807633}",what's bad about money?,wastage,0.070193172,['wastage'],[],[]
B087DH51VB,RHAGKONH0QZRH,mi,TRUE,-0.990853488,worst mi product ever,"{""mi"": -0.9908534880445825}",what's bad about mi?,worst mi product ever,0.582213163,"['mi', 'product']",['worst'],[]
B087DH51VB,R2LL5R9RYNS52N,purchase,FALSE,0,excellent reminder -do not buy if you want for gaming,"{""buy"": 0.0}",,,,[],[],[]
B087DH51VB,R1JVPASOQWSW97,purchase,FALSE,0.008262444,great budget tws ear phones to buy,"{""buy"": 0.008262443983650447}",,,,[],[],[]
B087DH51VB,R1JVPASOQWSW97,charge,TRUE,0.960582228,"overall product is great, and has good bqttery life it also charges fast got is for 2500 on amazon sale so price wise it is worth it","{""charging"": 0.9605822278971008}",what's good about charging?,fast got is for 2500 on amazon sale,0.040884603,"['amazon', 'sale']",[],['got']
B087DH51VB,R1DEI3FUWMJHUZ,quality,TRUE,0.001418468,cheap quality,"{""quality"": 0.0014184679755468166}",,,,[],[],[]
B087DH51VB,R3MTGPUNQH6B1K,connectivity,FALSE,-0.986097197,best wireless ear phones,"{""wireless"": -0.9860971972773593}",what's bad about wireless?,ear phones,0.000993781,"['ear', 'phones']",[],[]
B087DH51VB,R37UT46AOZ8Y8D,mobile,FALSE,0.011121653,if u own a mobile with miui12 its just amazing go for it,"{""mobile"": 0.011121652940120214}",,,,[],[],[]
B087DH51VB,RLYS0CMT5JQZ2,battery,TRUE,0.998240241,battery life is good,"{""battery life"": 0.9982402410006179}",what's good about battery life?,battery life,0.975578725,"['battery', 'life']",[],[]
B087DH51VB,R36GODNQPNIK82,first time,FALSE,-0.996969034,i am not sure what to say as this is the first time i am using this type of ear phones,"{""first time"": -0.9969690339288475}",what's bad about first time?,this is the first time i am using this type of ear phones,0.008910594,"['time', 'type', 'ear', 'phones']",['first'],['using']
B087DH51VB,R3MTGPUNQH6B1K,ear phone,TRUE,0.008559698,best wireless ear phones ... bass is good and fitting also good and in other words we can say budget ear phones,"{""ear phone"": 0.0085596979124688}",,,,[],[],[]
B087DH51VB,RAR1CPERUGGJ4,price,TRUE,-0.985488246,"bought 2 of the buds and am using one for music from my tablet and the other is connected to my phone and i use it to hear audio books from the kindle app, great sound quality and cannot ask for more at this price","{""price"": -0.9854882457753344}",what's bad about price?,cannot ask for more,0.035842445,[],['more'],"['can', 'ask']"
B087DH51VB,RLYS0CMT5JQZ2,sound quality,TRUE,-0.997998946,sound is not good when u travel quality of sound is pathetic,"{""sound"": -0.9979989461537819}",what's bad about sound?,quality of sound is pathetic,0.15528059,"['quality', 'sound']",['pathetic'],[]
B087DH51VB,RLYS0CMT5JQZ2,noise cancellation,TRUE,0,there is no noise cancellation function because when u r outside other side person was not hearing your voice,"{""noise cancellation function"": 0.0}",,,,[],[],[]
B087DH51VB,R1QWZVNEZ5VY9W,mi,TRUE,-0.913268412,"4 mic noise cancellation, lhdc are deal breaker for under 3k for a mi phone owner","{""mi"": -0.9132684118379715}",what's bad about mi?,4 mic noise cancellation,0.07302355,"['mic', 'noise', 'cancellation']",[],[]
B087DH51VB,R11D2FUXAE4RDN,ear bud,TRUE,0.493584818,fake ear buds ... local ear buds are packing in mi box after replacing one time i got duplicate item again charger is not available,"{""ear bud"": 0.4935848180657988}",what's good about ear bud?,local ear buds are packing in mi box,0.053601462,"['ear', 'buds', 'mi', 'box']",['local'],['packing']
B087DH51VB,R2U68BWERTYNI,connectivity,FALSE,-0.961993726,this is worst wireless please do not go for it most of the times left ear phone will not work,"{""wireless"": -0.961993725463089}",what's bad about wireless?,this is worst wireless,0.228504971,['wireless'],['worst'],[]
